Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-323b-3p	8	2	NA	3	2	4	NA	NA	5	3	6	15	2	NA	NA
miR-324-3p	5	4	1	2	NA	1	1	1	6	4	7	9	2	NA	1
miR-324-5p	7	2	NA	6	4	2	NA	3	9	9	13	20	4	2	1
miR-326	14	4	1	2	8	6	2	NA	6	13	13	15	6	7	NA
miR-328-3p	27	NA	2	18	3	18	NA	1	20	25	35	41	16	5	3
miR-328-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-329-3p	9	2	NA	9	5	2	NA	2	1	5	18	5	7	2	NA
miR-330-3p	8	NA	NA	2	1	4	NA	1	11	4	9	13	8	2	NA
miR-330-5p	12	2	NA	13	3	7	NA	NA	19	9	30	41	12	2	2
miR-331-3p	42	8	1	55	40	28	1	9	18	56	23	32	19	12	5
miR-331-5p	4	NA	NA	2	1	NA	1	NA	1	1	2	4	1	1	1
miR-335-3p	150	79	6	37	225	27	5	73	3	137	14	5	13	27	9
miR-335-5p	171	83	4	33	216	17	5	74	6	149	21	23	25	35	6
miR-337-3p	11	4	NA	NA	14	2	NA	10	NA	8	NA	4	3	2	NA
miR-337-5p	2	NA	NA	NA	NA	NA	NA	NA	2	3	NA	NA	NA	1	NA
miR-338-3p	135	1	NA	145	4	58	NA	NA	175	144	280	337	61	35	2
miR-338-5p	17	NA	NA	20	NA	8	NA	2	10	7	23	21	12	8	NA
miR-339-3p	9	NA	2	11	8	3	NA	NA	9	4	7	11	2	4	4
miR-339-5p	2	NA	NA	4	2	1	1	1	2	3	4	5	1	1	NA
miR-33a-3p	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	1	NA
miR-33a-5p	5	NA	NA	5	1	1	1	1	8	8	9	8	2	1	2
miR-33b-5p	5	NA	NA	5	1	1	1	1	8	8	10	8	2	2	2
miR-340-3p	6	2	2	2	1	NA	NA	NA	5	3	7	7	2	NA	2
miR-340-5p	111	13	19	133	45	61	24	19	73	101	153	149	32	19	46
miR-342-3p	64	19	5	34	39	31	1	8	34	62	64	65	23	8	20
miR-342-5p	4	1	NA	2	3	1	NA	2	NA	3	3	1	1	NA	NA
miR-345-5p	13	NA	3	11	8	4	5	NA	12	6	23	23	6	5	7
miR-346	2	NA	NA	4	NA	1	NA	NA	4	1	8	5	3	2	NA
miR-34a-5p	17	9	5	8	16	3	5	8	19	22	25	42	13	6	21
miR-34b-3p	2	NA	NA	1	NA	1	NA	3	NA	NA	2	NA	1	1	NA
miR-34b-5p	27	15	NA	11	38	7	NA	16	12	20	12	16	9	3	NA
miR-34c-3p	2	1	NA	1	NA	NA	NA	NA	1	NA	3	2	NA	NA	NA
miR-34c-5p	27	15	NA	11	38	7	NA	16	12	20	11	16	9	3	NA
miR-3529-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3591-5p	4	NA	2	NA	NA	NA	4	NA	NA	2	NA	NA	NA	2	11
miR-3607-3p	15	8	17	16	12	18	22	9	10	15	19	16	14	22	61
miR-3607-5p	179	27	74	82	136	20	83	40	46	107	147	237	155	112	48
miR-3609	35	10	2	24	64	19	4	11	10	21	13	15	19	14	5
miR-361-3p	23	4	2	9	7	8	2	3	6	18	22	25	3	3	4
miR-361-5p	44	10	2	28	19	13	1	8	24	25	28	31	9	8	7
miR-3613-3p	1	1	1	2	NA	1	NA	2	3	NA	2	3	2	2	1
miR-3613-5p	8	4	2	1	6	3	NA	1	1	4	4	5	1	2	3
miR-3614-3p	1	1	NA	NA	2	NA	2	NA	NA	2	1	2	NA	NA	NA
miR-3614-5p	4	6	NA	1	7	2	1	1	NA	3	NA	1	1	NA	4
miR-3615	5	NA	4	3	2	6	NA	NA	4	5	6	7	NA	NA	2
miR-3619-5p	1	NA	1	1	NA	1	NA	1	NA	NA	NA	3	NA	NA	NA
miR-362-3p	1	2	1	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA
miR-362-5p	2	5	NA	3	4	3	NA	2	2	11	NA	1	1	NA	5
miR-3620-3p	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	NA	NA
miR-363-3p	30	9	NA	7	32	4	NA	6	9	16	14	13	1	2	1
miR-3648	1	NA	NA	1	NA	3	NA	NA	NA	NA	2	NA	1	NA	NA
miR-3658	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	3	NA	NA	NA
miR-365a-3p	27	10	3	9	25	4	4	10	1	26	3	6	6	6	12
miR-365b-3p	27	10	3	9	25	4	4	10	1	26	3	6	6	6	12
miR-3664-3p	1	NA	1	9	NA	4	NA	1	10	2	21	14	8	5	NA
miR-3670	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3677-3p	1	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-3677-5p	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1
miR-3687	5	NA	NA	15	2	6	1	1	17	7	19	27	13	5	NA
miR-3688-3p	1	NA	1	1	NA	NA	2	2	1	1	3	7	2	2	NA
miR-3689a-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3689b-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-369-3p	22	16	NA	7	40	3	1	18	1	14	1	4	2	2	NA
miR-369-5p	7	1	NA	2	4	1	NA	2	1	3	2	3	1	1	1
miR-3690	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3691-5p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-3692-5p	2	NA	1	1	NA	1	NA	NA	1	NA	NA	1	1	NA	NA
miR-370-3p	3	NA	1	6	3	6	1	NA	11	4	11	10	1	3	1
miR-370-5p	1	NA	NA	2	2	1	NA	NA	NA	NA	1	1	NA	NA	NA
miR-371a-3p	1	1	NA	1	2	NA	NA	NA	1	1	2	NA	NA	NA	NA
miR-371a-5p	7	15	NA	NA	16	1	NA	5	NA	12	NA	NA	NA	4	NA
miR-371b-3p	88	42	121	81	23	45	83	27	56	76	100	166	134	86	126
miR-372-3p	17	10	NA	5	21	4	NA	11	NA	15	NA	NA	3	6	NA
miR-373-3p	6	9	NA	5	26	3	NA	7	1	13	NA	NA	3	3	NA
miR-373-5p	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-374a-3p	30	14	5	10	48	6	3	23	6	21	4	12	8	8	10
miR-374a-5p	32	16	2	11	28	4	1	14	3	21	6	15	6	10	9
miR-374b-3p	4	1	1	1	2	1	NA	NA	1	5	1	NA	NA	NA	NA
miR-374b-5p	56	20	3	17	41	9	2	19	9	44	18	29	11	13	14
miR-374c-3p	5	1	NA	1	2	NA	NA	NA	1	5	3	2	NA	NA	NA
miR-374c-5p	25	7	1	7	13	6	1	7	6	23	13	14	6	5	5
miR-375	30	1	29	16	13	11	31	10	4	13	3	3	2	13	91
miR-376a-2-5p	2	3	NA	NA	1	1	NA	1	NA	3	NA	NA	1	2	NA
miR-376a-3p	34	17	NA	12	49	2	NA	21	3	31	6	6	5	3	NA
miR-376a-5p	21	7	NA	3	30	7	NA	8	2	9	4	6	NA	1	2
miR-376b-3p	7	3	NA	1	5	1	NA	1	NA	5	NA	1	NA	NA	NA
miR-376c-3p	27	14	NA	11	45	1	NA	20	3	26	6	5	5	4	NA
miR-377-3p	8	3	1	5	6	1	NA	6	1	5	NA	4	4	2	NA
miR-377-5p	3	1	NA	4	5	1	1	1	3	7	1	9	NA	3	NA
miR-378a-3p	408	110	281	251	285	114	294	135	54	332	88	110	76	119	785
miR-378a-5p	1	2	3	6	5	2	1	NA	2	6	NA	1	2	NA	NA
miR-378c	14	9	11	16	6	5	8	8	5	17	11	3	7	6	26
miR-378d	391	101	271	238	282	109	287	126	49	316	79	111	73	112	760
miR-378g	2	NA	NA	4	1	NA	1	NA	1	NA	1	4	NA	1	1
miR-378i	2	NA	NA	NA	NA	1	NA	NA	NA	NA	3	1	1	NA	1
miR-379-3p	9	1	NA	1	12	NA	NA	3	5	2	2	5	2	3	1
miR-379-5p	7	3	NA	3	8	3	1	3	3	4	10	12	1	5	1
miR-381-3p	169	59	1	140	252	82	7	85	70	149	103	137	58	25	7
miR-382-3p	7	4	NA	1	7	1	1	2	NA	3	2	3	1	3	NA
miR-382-5p	6	3	1	6	6	3	NA	7	3	3	6	4	NA	NA	NA
miR-383-5p	8	NA	NA	1	NA	2	1	NA	10	6	17	17	2	2	NA
miR-3907	1	4	NA	1	NA	NA	NA	NA	NA	2	2	1	1	4	NA
miR-3909	4	1	NA	2	7	1	1	NA	1	3	1	4	NA	NA	1
miR-3913-5p	1	1	1	2	NA	NA	1	1	NA	NA	1	1	2	1	2
miR-3914	1	NA	NA	1	NA	NA	NA	1	NA	NA	4	1	1	NA	NA
miR-3915	4	NA	4	2	1	3	2	NA	1	NA	1	NA	NA	4	8
miR-3916	1	NA	NA	2	1	NA	NA	NA	3	1	2	3	NA	NA	NA
miR-3925-5p	1	NA	NA	1	NA	1	NA	NA	1	1	2	NA	2	2	NA
miR-3927-3p	1	NA	NA	NA	3	NA	NA	2	NA	1	NA	NA	NA	NA	NA
miR-3940-3p	1	1	NA	4	NA	1	NA	1	1	2	2	NA	NA	NA	NA
miR-3942-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3943	2	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	2	NA	NA
miR-3944-3p	3	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	2	1	NA
miR-3960	400	93	84	604	85	446	77	63	782	356	814	880	733	325	82
miR-3973	1	NA	NA	1	NA	NA	NA	NA	1	NA	2	1	NA	NA	NA
miR-409-3p	70	21	6	46	59	21	NA	31	17	57	49	38	14	17	6
miR-409-5p	3	NA	NA	2	6	1	NA	NA	1	5	2	4	1	NA	NA
miR-410-3p	140	75	1	109	223	41	4	88	40	103	85	95	17	29	2
miR-410-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	NA	NA
miR-411-3p	9	1	NA	1	13	NA	NA	3	5	2	2	5	2	3	1
miR-411-5p	266	88	10	128	267	85	5	119	83	191	178	144	44	37	11
miR-412-3p	3	NA	NA	NA	5	NA	NA	2	3	4	2	2	1	NA	NA
miR-412-5p	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1
miR-421	17	3	2	18	18	7	2	5	17	15	30	24	6	4	4
miR-422a	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-423-3p	112	30	16	67	90	46	14	21	54	112	149	104	53	44	77
miR-423-5p	66	18	25	32	45	13	14	24	23	54	39	37	18	15	54
miR-424-3p	26	17	NA	9	40	2	NA	16	NA	23	2	2	7	13	1
miR-424-5p	524	404	13	157	1032	69	5	407	3	440	4	3	155	229	20
miR-425-3p	8	1	NA	5	1	NA	1	3	4	7	5	2	2	2	1
miR-425-5p	48	21	3	16	44	11	6	13	15	38	20	23	13	10	26
miR-429	2	NA	1	NA	NA	1	2	NA	NA	2	2	NA	NA	NA	7
miR-4298	1	2	NA	1	NA	1	NA	NA	NA	3	2	2	3	NA	NA
miR-431-3p	12	4	NA	7	7	6	NA	2	7	2	9	5	2	2	NA
miR-431-5p	39	18	NA	9	66	5	2	23	NA	22	1	3	5	3	1
miR-432-5p	39	17	1	34	53	12	NA	18	18	39	40	54	16	13	1
miR-433-3p	18	NA	NA	9	13	4	NA	6	14	7	16	32	3	7	NA
miR-4420	1	NA	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	1
miR-4421	1	NA	1	1	NA	NA	NA	NA	3	NA	1	1	NA	1	NA
miR-4424	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4428	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	1
miR-4429	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	3	1
miR-4433-5p	1	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-4433b-5p	2	NA	1	1	1	1	NA	1	4	2	2	3	2	2	NA
miR-4438	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-4448	1	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4449	7	5	6	4	2	3	9	5	3	6	2	8	7	7	6
miR-4454	124	129	59	142	104	129	26	107	115	156	84	62	133	97	51
miR-4459	2	1	NA	5	1	2	1	NA	4	NA	2	9	7	1	1
miR-4461	15	3	10	21	4	8	14	5	19	3	22	39	28	10	7
miR-4462	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4469	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-4474-3p	2	NA	NA	1	NA	NA	NA	NA	NA	NA	2	1	NA	1	NA
miR-4477b	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	4	NA	NA	NA
miR-4482-3p	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	3	NA	1
miR-4484	6	5	28	9	3	5	14	2	3	9	3	5	17	10	24
miR-4485	53	27	42	49	23	27	34	31	32	57	41	36	65	62	52
miR-4491	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	1	NA	1
miR-4494	1	NA	1	1	NA	2	2	2	4	2	4	5	2	NA	NA
miR-4496	2	1	NA	6	NA	NA	NA	NA	3	1	1	2	8	3	1
miR-4498	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-449b-5p	1	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
miR-449c-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4501	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4502	1	NA	1	2	NA	NA	NA	NA	2	NA	5	2	NA	1	NA
miR-4503	7	2	NA	4	12	1	NA	3	NA	7	8	3	1	2	1
miR-450a-1-3p	1	1	NA	1	2	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-450a-5p	20	6	NA	4	23	2	1	6	NA	12	NA	NA	3	5	NA
miR-450b-5p	41	19	3	10	55	10	1	13	NA	21	1	1	5	8	5
miR-4510	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	2	1	1
miR-4511	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
miR-451a	2354	2610	20	691	7070	441	14	2424	65	2379	96	104	243	494	23
miR-451b	4	5	2	6	2	1	3	NA	1	4	2	4	3	4	1
miR-452-3p	7	3	NA	NA	14	1	NA	4	1	4	NA	1	2	NA	1
miR-452-5p	10	6	1	2	16	NA	3	4	NA	12	1	1	NA	5	NA
miR-4523	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4525	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-454-3p	36	8	1	11	32	10	4	8	14	31	32	26	5	7	7
miR-454-5p	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA
miR-455-3p	8	6	6	4	8	3	6	6	5	12	5	4	4	6	24
miR-455-5p	28	4	4	11	27	5	4	11	7	10	8	16	3	4	10
miR-4637	1	NA	1	2	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA
miR-4640-5p	2	NA	NA	1	NA	3	NA	NA	1	2	NA	1	NA	2	NA
miR-4644	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	2	NA	NA
miR-4646-5p	1	NA	1	2	NA	2	1	NA	NA	NA	3	5	NA	1	1
miR-4647	1	NA	NA	2	NA	1	1	NA	4	1	1	2	1	1	NA
miR-4651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4654	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4656	1	NA	NA	NA	NA	NA	1	NA	NA	1	1	2	2	NA	NA
miR-4660	1	NA	NA	2	NA	1	NA	NA	2	NA	4	2	1	NA	NA
miR-4667-3p	1	NA	NA	3	NA	NA	NA	NA	2	NA	1	1	1	1	NA
miR-4667-5p	2	1	NA	2	NA	3	1	NA	1	NA	4	5	6	2	2
miR-4668-5p	9	3	16	11	3	12	12	3	11	24	11	9	12	3	31
miR-4669	1	NA	NA	1	NA	NA	3	NA	2	NA	1	NA	NA	NA	NA
miR-4672	2	NA	NA	NA	NA	1	2	1	1	NA	1	6	1	2	1
miR-4676-5p	2	NA	1	NA	NA	NA	1	NA	1	NA	1	1	2	NA	NA
miR-4677-3p	1	1	5	4	1	NA	2	NA	1	NA	2	2	NA	2	1
miR-4677-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-4679	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4682	1	NA	NA	1	1	1	NA	NA	1	NA	1	1	2	1	NA
miR-4683	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4686	2	NA	1	1	NA	2	1	NA	NA	4	NA	6	4	NA	2
miR-4689	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4690-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	NA	1
miR-4693-3p	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA
miR-4693-5p	3	NA	9	1	NA	NA	5	NA	NA	2	NA	3	2	3	6
miR-4695-3p	5	NA	2	20	NA	10	3	1	24	2	27	60	25	5	3
miR-4698	1	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	5	1	NA
miR-4699-3p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1
miR-4699-5p	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA
miR-4700-3p	4	NA	NA	1	NA	NA	NA	1	2	NA	1	2	3	1	1
miR-4700-5p	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4701-5p	2	NA	NA	3	NA	NA	1	NA	2	1	NA	5	2	NA	NA
miR-4703-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4708-3p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA
miR-4709-3p	1	NA	NA	2	NA	1	NA	NA	NA	NA	1	2	3	NA	NA
miR-4709-5p	2	NA	NA	7	NA	7	NA	NA	11	3	19	26	14	NA	NA
miR-4713-3p	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-4714-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA
miR-4717-5p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1
miR-4722-3p	1	NA	1	2	NA	1	NA	NA	NA	1	1	4	2	2	NA
miR-4723-3p	2	NA	NA	3	NA	3	1	1	NA	NA	2	7	3	1	3
miR-4724-5p	1	NA	1	3	NA	4	NA	NA	3	4	3	6	2	1	1
miR-4726-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	NA	NA	NA
miR-4726-5p	1	NA	1	2	NA	3	NA	NA	1	NA	1	1	NA	NA	1
miR-4727-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	NA	NA
miR-4728-3p	1	NA	NA	4	1	3	1	1	1	4	1	7	5	2	1
miR-4738-3p	4	NA	NA	2	NA	1	NA	NA	5	3	8	9	4	2	NA
miR-4740-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4745-5p	2	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4746-5p	2	NA	1	2	NA	NA	1	NA	3	NA	NA	NA	NA	NA	3
miR-4750-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4753-3p	1	1	1	1	NA	NA	1	NA	NA	NA	NA	2	NA	NA	1
miR-4760-5p	1	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	1	NA	NA
miR-4761-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4763-5p	1	NA	1	3	NA	NA	NA	NA	NA	1	2	1	4	1	NA
miR-4767	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4768-3p	2	NA	NA	4	NA	2	NA	NA	1	1	3	14	5	2	NA
miR-4769-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	2	1	NA
miR-4775	1	NA	1	NA	1	NA	NA	1	NA	NA	NA	NA	1	1	NA
miR-4777-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4781-3p	2	NA	NA	1	2	NA	NA	2	1	2	5	1	1	1	NA
miR-4786-3p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	1	NA	NA
miR-4787-3p	1	1	NA	3	NA	1	NA	1	2	1	2	5	2	1	NA
miR-4787-5p	1	1	1	1	NA	NA	NA	NA	NA	NA	1	2	2	1	NA
miR-4796-5p	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4798-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4801	2	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-4802-3p	1	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	1	NA	1
miR-483-3p	61	41	2	21	68	6	2	37	1	42	2	4	10	24	5
miR-483-5p	13	7	2	4	9	2	1	7	NA	6	1	NA	3	4	5
miR-484	49	10	7	27	44	18	3	12	32	44	42	52	17	12	14
miR-485-3p	12	3	NA	15	9	3	2	3	11	1	10	14	3	3	NA
miR-485-5p	6	NA	1	4	4	4	NA	NA	8	6	12	10	3	NA	1
miR-486-3p	2	NA	NA	1	1	2	NA	4	1	NA	2	1	2	NA	NA
miR-486-5p	1654	713	21	797	2318	538	20	861	344	1535	655	674	371	441	53
miR-487a-3p	7	7	NA	3	9	1	NA	1	2	3	8	4	6	1	NA
miR-487a-5p	1	1	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	1	NA
miR-487b-3p	33	12	1	18	30	14	NA	8	20	34	37	34	12	16	NA
miR-488-3p	6	NA	NA	5	NA	5	NA	NA	8	2	6	9	NA	1	NA
miR-488-5p	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA
miR-489-3p	2	NA	NA	1	4	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-490-3p	3	NA	NA	3	1	2	NA	NA	2	4	4	6	2	1	1
miR-490-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-491-3p	3	NA	2	1	NA	14	2	NA	9	6	9	1	3	2	2
miR-491-5p	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	3	NA	NA	NA
miR-493-3p	15	11	NA	6	30	4	NA	7	NA	13	NA	NA	1	4	1
miR-493-5p	32	23	NA	14	73	5	1	24	1	27	1	NA	5	6	NA
miR-494-3p	4	NA	NA	3	6	NA	NA	3	NA	3	2	1	NA	NA	3
miR-495-3p	38	40	NA	17	46	10	1	18	8	46	18	28	39	41	NA
miR-495-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
miR-497-5p	43	6	3	36	13	21	8	3	19	21	33	49	10	10	10
miR-498	26	16	NA	11	58	8	NA	10	NA	40	NA	NA	4	8	NA
miR-499a-5p	1	NA	NA	1	NA	NA	NA	NA	6	1	6	6	NA	NA	NA
miR-499b-5p	2	NA	NA	1	NA	NA	NA	NA	5	1	6	6	1	NA	NA
miR-5000-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-5002-3p	1	1	NA	3	NA	5	NA	NA	6	1	5	2	2	NA	NA
miR-5002-5p	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	3	NA	NA	NA
miR-5006-5p	1	NA	NA	1	NA	NA	1	NA	NA	NA	2	3	1	NA	NA
miR-5009-3p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA
miR-500a-3p	50	16	8	25	71	15	8	19	16	51	24	22	8	6	20
miR-500a-5p	1	4	1	NA	3	1	NA	3	NA	1	1	3	2	NA	1
miR-501-3p	18	8	3	7	26	4	3	4	6	20	5	11	4	5	14
miR-501-5p	2	NA	NA	1	NA	NA	NA	NA	NA	NA	1	3	2	2	2
miR-5010-3p	1	NA	NA	2	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA
miR-502-3p	66	23	11	32	97	19	9	22	21	69	29	31	11	11	34
miR-502-5p	1	3	1	NA	3	1	NA	3	NA	1	1	2	2	NA	1
miR-503-5p	18	14	1	7	27	5	NA	14	1	22	1	1	6	6	NA
miR-504-5p	5	1	NA	2	NA	1	NA	1	5	1	5	4	1	5	NA
miR-505-3p	2	1	2	5	2	1	2	NA	NA	5	4	3	1	1	9
miR-508-3p	2	2	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5087	1	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA
miR-509-3-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-509-5p	3	NA	2	NA	1	1	2	NA	NA	NA	1	6	6	1	NA
miR-5094	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-5095	12	2	7	15	2	12	7	3	14	6	23	41	18	8	6
miR-5096	29	5	13	55	3	21	10	NA	36	16	57	98	44	17	6
miR-510-3p	1	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA
miR-5100	14	7	14	22	12	8	12	12	15	16	12	13	22	22	12
miR-511-3p	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-512-3p	881	563	3	298	1607	190	6	555	NA	853	2	3	119	211	2
miR-512-5p	28	26	NA	5	56	2	1	14	NA	26	1	NA	1	9	NA
miR-513b-5p	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-513c-5p	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-514a-3p	5	NA	NA	8	1	6	1	NA	7	3	6	5	6	2	1
miR-514a-5p	3	NA	8	5	1	2	7	NA	1	2	2	3	3	1	3
miR-514b-3p	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-515-3p	17	18	1	8	51	5	NA	19	NA	28	NA	NA	2	5	NA
miR-515-5p	1329	1216	3	303	3622	246	3	772	7	1500	3	6	120	298	6
miR-516a-5p	1026	587	4	234	1631	111	6	426	4	806	1	1	89	160	1
miR-516b-5p	1409	798	3	383	2384	206	14	677	6	1427	1	4	151	298	6
miR-517-5p	19	6	NA	10	26	3	NA	12	1	18	NA	2	2	2	NA
miR-517a-3p	745	611	1	198	1347	86	3	546	1	629	NA	2	124	214	1
miR-517b-3p	609	516	1	167	1187	72	1	472	1	545	NA	2	109	160	1
miR-517c-3p	161	122	NA	43	216	20	2	106	NA	111	NA	NA	21	62	NA
