Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-200a-5p	2	1	7	3	NA	7	5	3	NA	3	3	NA	5	33	10
miR-200b-3p	152	23	1007	210	13	327	1136	31	47	141	113	38	306	1735	1401
miR-200b-5p	2	NA	2	NA	NA	1	6	NA	NA	NA	NA	NA	7	13	11
miR-200c-3p	2845	7991	24	1947	5736	3128	32	9299	12	3251	50	11	3110	35628	36
miR-200c-5p	7	35	1	6	12	3	NA	31	NA	10	NA	NA	9	88	NA
miR-202-3p	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-202-5p	9	15	NA	4	15	5	1	15	1	10	3	NA	5	60	NA
miR-203a-3p	2511	7210	318	1390	4775	2345	357	7717	141	2369	430	102	2017	26100	457
miR-203a-5p	3	4	NA	NA	3	2	1	4	1	1	2	NA	2	39	1
miR-203b-3p	2	13	NA	12	5	11	1	7	3	5	26	3	10	36	NA
miR-204-3p	4	NA	1	14	NA	25	NA	NA	20	3	51	12	28	78	NA
miR-204-5p	6257	884	430	13650	616	22784	361	1011	31138	6064	79644	21195	22790	62520	447
miR-205-3p	1	8	NA	1	3	1	NA	3	NA	NA	NA	NA	1	8	NA
miR-205-5p	2487	6275	NA	1254	4902	2086	NA	7245	5	2246	9	1	1893	27243	4
miR-206	2	NA	NA	6	NA	18	NA	NA	19	NA	48	14	7	35	NA
miR-208a-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-208a-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-208b-3p	1	1	NA	5	2	3	NA	NA	10	3	18	5	8	13	NA
miR-20a-3p	7	14	6	13	6	14	13	26	6	14	23	9	14	147	13
miR-20a-5p	851	1440	1229	1176	999	1708	1471	1647	813	1020	2862	736	1607	10973	1465
miR-20b-3p	NA	3	NA	1	1	3	NA	4	NA	2	4	NA	2	20	NA
miR-20b-5p	47	107	5	60	91	84	8	115	95	46	223	70	93	627	7
miR-21-3p	1562	2796	1745	1139	1847	2180	2235	2705	215	1226	563	125	1818	16161	2472
miR-21-5p	78006	163672	76820	58146	105025	87433	87920	176388	7925	77657	23239	5803	83553	822180	106454
miR-210-3p	260	459	105	269	336	421	150	570	251	239	588	204	409	2916	165
miR-210-5p	14	14	19	18	8	35	27	21	24	17	62	17	35	147	27
miR-211-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA
miR-211-5p	77	26	10	131	13	227	5	23	215	76	559	158	187	672	3
miR-2110	17	17	7	50	15	52	12	23	87	21	217	56	52	246	10
miR-2113	3	1	NA	3	NA	3	NA	1	8	NA	18	6	4	10	NA
miR-2114-3p	4	9	NA	7	7	4	1	19	NA	2	1	NA	7	46	NA
miR-2114-5p	3	15	NA	NA	9	1	1	6	1	NA	4	NA	5	35	1
miR-2115-3p	7	17	NA	7	2	3	NA	11	4	10	7	5	6	66	1
miR-2115-5p	1	5	NA	NA	2	5	NA	8	1	NA	NA	1	4	20	NA
miR-2116-3p	4	6	3	4	3	11	10	5	11	4	20	8	5	56	4
miR-2116-5p	1	9	NA	6	8	6	1	10	4	4	3	NA	3	33	1
miR-212-3p	42	10	3	95	9	185	9	12	213	42	555	134	155	476	4
miR-212-5p	20	10	1	41	4	75	NA	11	80	18	228	82	84	198	3
miR-214-3p	185	366	165	135	288	242	182	475	17	192	64	17	237	2171	196
miR-214-5p	57	117	65	46	83	67	72	5	2	73	13	3	64	41	74
miR-215-5p	148	33	337	116	34	171	382	27	21	96	74	13	188	917	393
miR-216a-3p	2	12	NA	6	11	4	NA	8	1	3	NA	NA	4	39	1
miR-216a-5p	18	66	1	6	35	15	NA	66	2	19	5	2	14	218	1
miR-216b-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-216b-5p	NA	NA	1	2	1	3	2	NA	6	1	8	2	6	7	1
miR-217	1	5	1	1	1	3	1	10	2	1	6	NA	1	45	2
miR-218-1-3p	4	2	NA	5	1	2	NA	1	4	NA	6	3	2	13	2
miR-218-2-3p	12	2	NA	20	NA	21	NA	NA	25	6	59	23	19	58	NA
miR-218-5p	1448	931	29	2393	618	4261	33	977	3913	1201	11368	2815	3656	12970	50
miR-219a-1-3p	2	4	5	3	NA	5	5	4	2	2	7	1	3	28	1
miR-219a-2-3p	1413	NA	13	3095	1	5192	NA	3	5154	1135	13835	3519	4157	14003	1
miR-219a-5p	178	3	21	470	5	795	3	10	861	171	2737	743	643	2224	6
miR-219b-3p	111	1	17	245	2	469	NA	5	420	81	1272	330	362	1128	NA
miR-219b-5p	322	1	10	646	1	1057	NA	1	1119	274	2785	799	953	3252	1
miR-22-3p	87983	127577	169153	94672	79192	164216	185707	137672	81579	88286	213199	55062	147695	950922	235600
miR-22-5p	247	716	72	179	522	332	93	770	90	218	239	69	288	2957	79
miR-221-3p	7998	20909	384	7514	13220	12243	498	22220	5808	8586	17265	4582	10836	93401	453
miR-221-5p	161	256	15	178	171	258	25	352	162	184	624	206	194	1810	28
miR-222-3p	3220	7715	192	4100	5009	6301	206	8476	5005	3814	13742	3761	5566	42967	185
miR-222-5p	3	3	NA	2	8	4	NA	7	NA	2	3	NA	4	39	2
miR-223-3p	1001	2262	755	915	1438	1346	721	2524	287	1082	825	216	1172	11279	801
miR-223-5p	12	24	10	9	17	9	14	28	7	12	11	3	12	111	11
miR-224-3p	54	143	3	26	97	53	4	154	NA	51	1	NA	57	608	3
miR-224-5p	899	2304	78	655	1573	967	102	2792	14	1095	44	4	949	10886	136
miR-2276-3p	3	2	NA	3	1	9	NA	2	4	2	15	6	5	19	1
miR-2276-5p	1	NA	1	1	NA	NA	NA	NA	2	2	NA	NA	3	2	NA
miR-2277-3p	NA	3	NA	10	3	11	1	2	20	4	55	11	22	55	NA
miR-2277-5p	11	7	4	28	5	43	2	11	88	13	179	47	45	170	5
miR-2278	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	3	NA
miR-2355-3p	2	4	1	9	1	8	NA	3	10	2	21	7	6	20	1
miR-2355-5p	19	10	9	29	14	40	7	11	37	14	139	40	44	158	25
miR-2392	NA	NA	1	1	NA	2	NA	NA	1	1	4	NA	1	4	1
miR-23a-3p	7930	21670	1287	6898	15200	9275	1473	27760	1119	10288	3829	1057	9406	101518	1488
miR-23a-5p	12	13	1	13	8	25	2	17	2	11	9	1	23	118	5
miR-23b-3p	10920	18364	8258	13253	12578	20080	9453	21650	12451	12196	36183	9665	19730	126164	9699
miR-23b-5p	1	3	2	6	3	4	1	3	4	7	15	6	7	27	2
miR-23c	6	9	2	6	6	7	3	10	1	4	12	NA	6	46	2
miR-24-1-5p	36	67	28	33	42	61	30	68	26	40	80	18	43	402	28
miR-24-2-5p	229	515	36	167	385	253	47	681	25	260	69	18	232	2805	38
miR-24-3p	9839	31852	1739	7833	21529	12445	2605	36591	2837	10852	8879	2269	10222	124883	2188
miR-2467-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-2467-5p	30	15	5	62	14	100	8	19	83	23	290	62	66	243	8
miR-25-3p	3892	7441	2667	3692	5012	6568	2362	7792	3600	3616	9502	2280	6314	40291	3036
miR-25-5p	6	13	11	13	11	20	14	21	7	11	35	3	18	84	15
miR-2681-3p	3	NA	NA	10	NA	14	NA	NA	16	3	37	6	14	32	NA
miR-2681-5p	5	NA	NA	20	NA	31	NA	1	37	11	94	23	26	73	NA
miR-2682-3p	2	NA	NA	5	NA	4	NA	NA	11	NA	10	3	2	13	NA
miR-2682-5p	13	NA	NA	29	NA	31	NA	4	42	10	111	30	34	103	NA
miR-26a-1-3p	5	11	3	3	9	10	4	19	5	7	13	5	8	95	10
miR-26a-2-3p	50	99	25	41	74	70	36	89	57	49	155	37	74	536	28
miR-26a-5p	446795	734933	107856	524389	511656	847882	117147	868088	660087	446782	1958409	496265	823014	4634645	132139
miR-26b-3p	158	284	80	123	195	237	91	323	129	152	312	82	237	1700	96
miR-26b-5p	37229	85453	20041	33552	60360	53403	22394	98831	24771	40414	77490	19132	52300	379948	25013
miR-27a-3p	25859	72752	2425	15464	55412	25953	2935	84096	2460	25918	6392	1554	25510	268374	3269
miR-27a-5p	46	157	7	31	92	57	7	192	1	50	8	1	49	669	12
miR-27b-3p	153127	237399	144960	148154	169982	254684	157695	270431	146399	145921	372719	95367	256168	1442439	181633
miR-27b-5p	196	442	217	172	236	315	201	455	101	219	291	75	285	2360	298
miR-28-3p	6251	8781	8073	6876	5979	9358	7433	9955	5348	6515	14808	4076	10005	60350	11266
miR-28-5p	1062	2092	1242	874	1338	1728	1383	2260	563	969	1544	366	1447	10656	1763
miR-296-3p	3	4	1	4	6	7	4	8	10	6	17	2	8	37	3
miR-296-5p	16	26	13	15	24	24	6	48	9	16	40	12	22	199	5
miR-299-3p	172	345	7	175	253	286	2	401	214	160	602	169	280	1798	13
miR-299-5p	55	97	2	88	60	133	7	101	155	76	395	119	131	777	4
miR-29a-3p	6709	10741	2547	8759	7189	15180	2673	11514	12994	7026	34401	8797	13750	72424	3195
miR-29a-5p	24	31	13	40	24	69	27	53	48	30	138	42	51	322	23
miR-29b-1-5p	6	5	12	8	3	6	13	8	8	8	51	18	18	93	13
miR-29b-2-5p	22	18	11	45	10	76	9	13	69	33	233	70	82	271	7
miR-29b-3p	818	1593	138	1150	1167	1780	200	1914	1464	893	4672	1181	1557	9844	227
miR-29c-3p	1582	1646	543	2755	1032	4466	615	1755	4158	1688	12298	3232	4085	17508	718
miR-29c-5p	275	220	129	495	173	649	123	295	583	367	1804	507	648	3755	131
miR-300	NA	NA	NA	NA	NA	2	NA	1	NA	NA	2	NA	2	5	NA
miR-301a-3p	390	674	29	710	448	911	31	745	1043	490	3314	881	970	5244	51
miR-301a-5p	1	10	NA	4	3	11	1	8	15	1	44	6	13	48	1
miR-301b-3p	55	68	12	67	49	107	10	86	102	64	315	99	119	564	12
miR-301b-5p	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA	4	NA
miR-302a-3p	NA	NA	NA	2	1	NA	2	NA	1	NA	5	3	1	7	NA
miR-302a-5p	2	NA	NA	6	1	6	NA	NA	6	1	18	2	7	17	NA
miR-302b-3p	NA	NA	NA	7	NA	5	NA	NA	4	1	19	3	6	6	NA
miR-302c-3p	1	NA	NA	NA	NA	2	NA	NA	1	NA	1	1	1	2	NA
miR-302d-3p	NA	NA	NA	NA	NA	2	NA	NA	3	NA	11	1	4	7	NA
miR-3064-3p	2	1	NA	NA	NA	2	NA	1	1	NA	4	1	NA	5	1
miR-3064-5p	NA	3	1	3	1	3	NA	1	1	1	4	2	3	7	2
miR-3065-3p	66	59	47	117	46	254	37	81	227	75	579	162	211	821	47
miR-3065-5p	NA	149	257	NA	90	1	66	78	NA	NA	NA	NA	NA	NA	82
miR-3074-3p	3	1	2	3	NA	8	3	2	3	1	7	1	5	13	2
miR-3074-5p	3681	12177	315	2500	7790	4638	516	12212	981	3156	2968	696	3296	39404	403
miR-30a-3p	2416	6090	464	1997	4268	3245	526	6710	1415	2383	4042	1020	3292	25009	595
miR-30a-5p	116593	248869	41289	118439	159351	175016	46329	262999	109490	117829	324941	83240	170517	1311091	53895
miR-30b-3p	23	30	15	29	19	53	18	53	40	20	66	24	40	273	32
miR-30b-5p	15569	37971	4103	12924	26840	21952	3718	42990	9505	16387	28358	7293	20357	171472	5048
miR-30c-1-3p	45	62	53	70	37	112	62	47	86	47	224	45	121	532	86
miR-30c-2-3p	146	324	95	147	216	302	86	356	192	201	533	143	280	2013	122
miR-30c-5p	9555	14785	7675	13906	10590	22542	7206	18039	21723	12021	66623	17561	21871	121402	9246
miR-30d-3p	336	669	222	287	468	489	240	738	172	343	453	109	448	3402	278
miR-30d-5p	71112	152535	31579	76970	96964	120288	34197	165724	73165	81316	214781	55537	114056	852587	39346
miR-30e-3p	1268	1922	1318	1460	1285	2309	1198	2006	1735	1332	4754	1257	2318	12996	1719
miR-30e-5p	16362	20972	17544	25233	12500	36598	21038	22866	34373	19745	110788	27011	36070	202655	22743
miR-31-3p	7	10	NA	14	8	22	NA	16	12	9	47	14	26	133	NA
miR-31-5p	464	451	17	833	273	1438	19	466	1344	432	3658	905	1220	5369	17
miR-3115	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	1	2	NA
miR-3116	3	NA	NA	2	NA	6	1	1	4	2	9	5	5	27	2
miR-3117-3p	14	9	1	25	8	60	NA	3	46	9	123	47	34	160	NA
miR-3120-3p	3	13	12	8	6	16	4	8	8	4	6	1	15	76	7
miR-3120-5p	1	5	2	4	7	7	3	8	1	3	4	NA	4	26	8
miR-3121-3p	NA	NA	NA	NA	1	1	NA	1	1	NA	1	NA	1	2	NA
miR-3122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA
miR-3123	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	2	6	1
miR-3124-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-3124-5p	3	2	NA	1	NA	3	NA	NA	8	2	11	NA	3	15	NA
miR-3125	2	NA	NA	NA	NA	2	NA	1	1	NA	4	NA	5	5	NA
miR-3126-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA
miR-3126-5p	2	1	NA	1	NA	NA	NA	NA	2	1	NA	NA	2	2	NA
miR-3127-3p	1	NA	NA	NA	NA	2	NA	NA	3	NA	3	1	NA	2	NA
miR-3127-5p	3	1	NA	4	2	5	NA	4	9	5	24	6	6	24	1
miR-3128	3	2	2	NA	2	1	1	3	NA	1	2	1	1	13	1
miR-3129-3p	2	3	NA	1	4	2	NA	2	1	NA	2	1	1	8	NA
miR-3129-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	3	NA
miR-3130-3p	2	1	3	NA	2	NA	1	NA	1	NA	1	NA	1	4	1
miR-3130-5p	1	2	4	NA	3	1	4	2	3	1	1	NA	2	14	1
miR-3131	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3132	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3133	4	1	NA	3	NA	10	3	1	2	2	4	1	5	14	2
miR-3134	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	2	1	NA
miR-3135a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	NA
miR-3136-3p	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3136-5p	2	3	NA	1	NA	1	NA	6	NA	2	1	NA	1	8	1
miR-3138	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA
miR-3139	2	4	NA	3	3	4	NA	5	3	2	9	6	1	19	1
miR-3140-3p	NA	1	1	1	NA	1	1	1	NA	NA	3	NA	1	3	NA
miR-3140-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3143	NA	2	NA	1	1	2	NA	2	NA	1	2	NA	2	10	NA
miR-3144-3p	NA	4	NA	2	2	1	NA	NA	NA	1	NA	1	NA	9	NA
miR-3144-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA
miR-3145-3p	4	10	1	3	8	2	2	12	1	3	2	1	2	41	5
miR-3145-5p	1	6	2	1	1	2	3	7	2	2	1	NA	1	15	1
miR-3146	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA
miR-3149	NA	1	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	5	1
miR-3150a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	1	2	NA
miR-3150a-5p	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	2	NA
miR-3150b-3p	NA	2	NA	NA	NA	NA	NA	1	NA	1	NA	1	1	6	NA
miR-3151-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3151-5p	2	NA	NA	NA	NA	NA	NA	NA	2	NA	5	4	1	5	NA
miR-3152-5p	NA	1	NA	NA	NA	1	1	1	1	NA	2	NA	2	3	1
miR-3154	2	2	NA	1	2	NA	NA	3	1	1	NA	NA	NA	10	NA
miR-3155a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3155b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3157-3p	2	1	1	1	1	10	1	4	7	5	16	5	5	17	5
miR-3157-5p	1	NA	2	2	1	2	2	4	2	NA	8	3	5	16	1
miR-3158-3p	6	15	2	4	7	15	3	11	6	3	18	10	17	85	6
miR-3158-5p	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	5	NA
miR-3159	1	1	1	1	NA	NA	NA	3	3	3	7	NA	4	15	2
miR-3160-3p	2	2	NA	NA	3	1	NA	4	NA	NA	2	3	NA	15	1
miR-3160-5p	NA	NA	NA	NA	2	NA	NA	3	NA	NA	NA	1	NA	11	NA
miR-3161	1	1	NA	1	2	3	NA	1	1	3	1	NA	NA	10	NA
miR-3162-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA
miR-3162-5p	2	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	NA
miR-3163	1	4	3	1	1	1	4	1	2	2	NA	NA	2	18	9
miR-3164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3165	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA
miR-3166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5	NA
miR-3167	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	7	NA	1	1	NA
miR-3168	NA	NA	1	1	NA	NA	NA	NA	NA	1	2	NA	1	4	1
miR-3170	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-3171	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3173-3p	NA	NA	NA	2	1	NA	1	1	NA	1	4	3	2	3	NA
miR-3173-5p	3	1	NA	2	NA	6	NA	1	3	5	17	3	3	21	NA
miR-3174	1	NA	2	NA	NA	1	2	1	NA	2	2	NA	NA	7	1
miR-3175	NA	1	NA	1	1	4	NA	NA	1	NA	NA	NA	NA	6	NA
miR-3176	9	7	5	18	2	26	4	5	25	9	79	21	25	80	7
miR-3177-3p	3	3	1	3	1	7	NA	1	14	2	19	10	8	19	NA
miR-3177-5p	NA	NA	1	1	NA	NA	NA	NA	1	NA	6	NA	1	3	NA
miR-3179	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	NA
miR-3180	5	6	NA	7	1	13	NA	5	17	8	41	10	9	43	NA
miR-3180-3p	6	6	NA	7	1	13	NA	8	19	8	44	11	9	46	NA
miR-3180-5p	1	NA	NA	5	NA	8	1	1	10	NA	23	5	4	27	NA
miR-3181	NA	NA	1	NA	NA	NA	NA	NA	NA	1	2	1	NA	2	NA
miR-3182	40	62	46	57	57	67	22	118	37	77	167	54	90	430	44
miR-3183	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-3184-3p	955	424	NA	1225	6	1849	NA	441	1739	NA	1	1032	NA	NA	116
miR-3184-5p	NA	1	NA	NA	20	93	42	41	NA	26	NA	1	NA	NA	NA
miR-3187-3p	1	6	NA	2	1	1	NA	1	1	1	5	2	6	5	NA
miR-3187-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3188	4	1	1	NA	3	4	3	1	6	2	15	3	6	26	2
miR-3189-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA
miR-3189-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3190-3p	NA	2	NA	1	1	NA	NA	2	NA	1	3	NA	1	8	NA
miR-3190-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3191-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1
miR-3191-5p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-3192-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3192-5p	NA	NA	NA	NA	1	2	NA	NA	3	NA	2	NA	NA	NA	NA
miR-3193	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	5	1
miR-3194-3p	1	NA	NA	NA	1	2	1	1	NA	2	NA	NA	NA	4	1
miR-3194-5p	1	NA	1	NA	NA	1	1	2	1	1	NA	NA	1	3	NA
miR-3197	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3198	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3199	1	NA	NA	NA	NA	1	1	3	1	2	6	3	5	12	NA
miR-32-3p	11	24	12	10	17	16	16	20	14	13	32	10	24	128	18
miR-32-5p	263	827	119	234	580	468	155	838	138	312	364	103	369	3472	156
miR-3200-3p	120	2	2	276	3	436	5	9	488	131	1470	412	427	1481	NA
miR-3200-5p	3	NA	NA	1	NA	9	NA	1	14	3	51	11	17	24	1
miR-3202	NA	1	1	1	NA	1	NA	NA	NA	NA	NA	NA	1	4	NA
miR-320a	4391	8232	1994	6146	5170	9498	2545	9834	7763	5481	22686	5938	9188	59090	2520
miR-320b	371	601	77	546	366	873	108	686	781	413	2126	575	878	4906	112
miR-320c	107	142	32	178	85	323	34	151	308	131	794	230	310	1293	39
miR-320d	58	81	23	102	49	186	26	97	137	62	401	116	170	751	18
miR-320e	18	20	4	14	11	24	6	26	17	13	54	13	35	127	7
miR-323a-3p	383	374	9	665	253	1126	7	467	1055	423	2563	724	1046	4298	12
miR-323a-5p	4	1	NA	8	NA	26	NA	NA	36	2	54	15	12	57	NA
miR-323b-3p	125	117	1	220	79	449	1	130	516	144	1068	338	390	1461	1
miR-323b-5p	NA	NA	NA	2	NA	NA	NA	NA	1	NA	2	1	NA	2	NA
miR-324-3p	82	97	22	154	68	254	24	103	237	83	671	214	234	924	25
miR-324-5p	197	231	37	292	155	427	54	312	468	185	1431	366	445	2036	54
miR-325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-326	358	184	47	600	167	1001	48	228	749	395	1921	522	1022	4265	58
miR-328-3p	533	121	64	1286	89	2121	90	154	2477	613	6182	1639	2097	6529	86
miR-328-5p	NA	NA	NA	1	NA	1	NA	NA	NA	2	2	4	1	2	NA
miR-329-3p	188	255	4	253	211	420	NA	259	272	187	771	199	474	2248	5
miR-329-5p	3	1	NA	8	1	8	NA	5	15	3	39	19	8	29	NA
miR-330-3p	146	30	8	320	29	648	5	59	829	171	2272	599	588	1837	5
miR-330-5p	399	165	16	916	114	1452	23	222	2380	427	5970	1626	1378	4400	21
miR-331-3p	1084	1257	177	1866	986	3142	176	1418	1518	1224	4509	1209	2872	14429	198
miR-331-5p	21	22	11	35	17	53	8	31	43	15	143	25	53	199	12
miR-335-3p	4166	10931	289	3262	7929	5174	293	13175	704	4915	2028	540	4642	48185	361
miR-335-5p	4341	12066	535	4054	8162	5522	561	15592	1450	6536	5577	1483	5376	57827	598
miR-337-3p	303	757	16	162	576	296	21	914	37	288	112	28	276	3430	37
miR-337-5p	46	114	2	21	70	46	3	103	13	39	43	7	42	398	2
miR-338-3p	4450	95	241	11523	55	16852	141	98	25397	4755	73453	19169	16288	46332	183
miR-338-5p	341	10	11	781	8	1342	5	12	1328	349	3844	1004	1195	3751	2
miR-339-3p	220	220	85	352	138	641	93	204	669	185	1752	466	585	2060	105
miR-339-5p	87	140	17	50	115	109	37	139	45	51	131	38	86	663	30
miR-33a-3p	17	13	5	24	18	36	10	20	26	18	55	7	33	174	16
miR-33a-5p	53	42	7	99	18	168	14	29	125	46	421	91	148	494	11
miR-33b-3p	7	6	10	2	1	14	14	NA	1	3	7	NA	6	65	23
miR-33b-5p	211	95	202	195	51	443	260	65	320	141	840	218	397	1404	302
miR-340-3p	79	31	79	210	25	293	79	38	482	131	1306	395	330	1148	111
miR-340-5p	4010	2499	2140	7229	1644	12158	2458	2507	11682	3667	34162	8310	11183	41219	2850
miR-342-3p	1576	1417	461	2901	1043	4482	507	1730	3998	1915	12789	3174	4262	20685	535
miR-342-5p	43	27	24	66	28	145	19	43	147	69	380	122	112	545	17
miR-345-3p	NA	NA	1	NA	NA	1	NA	NA	NA	2	1	NA	1	5	NA
miR-345-5p	305	158	476	563	119	981	514	164	1229	290	2740	750	957	3117	592
miR-346	61	3	1	124	NA	205	NA	6	249	56	642	179	207	631	NA
miR-34a-3p	17	45	4	9	48	21	5	40	16	19	23	9	15	212	1
miR-34a-5p	529	707	505	864	486	1267	706	800	1260	568	3874	1029	1146	6521	685
miR-34b-3p	32	81	NA	27	49	45	NA	82	36	35	97	29	51	409	NA
miR-34b-5p	35	70	NA	55	43	67	NA	102	61	45	192	57	69	461	NA
miR-34c-3p	17	36	NA	26	19	41	NA	20	48	14	109	24	43	199	NA
miR-34c-5p	819	1824	7	835	1107	1305	5	2065	824	843	2204	559	1255	9262	7
miR-3529-3p	61	21	8	187	16	246	16	26	458	7	NA	402	178	21	16
miR-3529-5p	2	NA	NA	1	NA	NA	NA	NA	2	4	NA	5	1	3	NA
miR-3591-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA
miR-3591-5p	1	NA	15	17	NA	25	10	NA	NA	NA	NA	NA	16	30	16
miR-3605-3p	7	12	8	10	6	23	5	6	45	10	87	27	20	110	15
miR-3605-5p	9	12	7	22	11	25	8	24	18	11	49	16	27	153	10
miR-3606-3p	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-3606-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3607-3p	116	120	142	106	69	178	168	131	115	92	281	79	184	1086	212
miR-3607-5p	1	1	2	2	NA	1	7	4	NA	4	7	3	4	9	1
miR-3609	2	4	NA	10	6	11	1	8	11	7	37	15	4	42	3
miR-361-3p	395	326	233	636	259	1041	251	384	1123	410	3093	763	1071	4367	291
miR-361-5p	913	1431	398	1439	939	2215	498	1595	1980	978	6135	1498	1957	10066	534
miR-3610	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA
miR-3611	3	3	2	3	1	2	1	3	2	3	7	3	5	12	4
miR-3612	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	1	1	2	NA
miR-3613-3p	14	23	7	16	23	31	10	32	19	22	66	19	28	188	9
miR-3613-5p	133	299	21	114	231	215	30	304	90	110	244	59	171	1353	45
miR-3614-3p	16	37	1	16	34	24	3	59	NA	14	NA	NA	18	173	1
miR-3614-5p	55	147	8	32	107	47	11	149	NA	54	1	1	41	562	4
miR-3615	69	60	30	140	35	283	35	53	306	87	766	208	282	920	43
miR-3616-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	4	NA
miR-3616-5p	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
