Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-1255b-5p	32	25	19	26	15	26	23	13	18	18	26	41	26	22	21
miR-1256	12	7	10	8	14	14	11	11	7	11	10	9	17	10	12
miR-1257	39	25	15	39	25	29	27	20	28	22	21	23	18	25	25
miR-1258	9	9	7	14	10	9	7	18	13	14	14	11	12	8	11
miR-125a-3p	40	39	18	27	50	32	19	78	27	42	23	29	40	35	36
miR-125a-5p	1336	916	124	1661	1162	1765	139	1907	2729	1571	2429	3140	1952	1479	141
miR-125b-5p	7958	2926	2236	12875	3915	12822	2164	5935	27872	13517	29225	36506	17797	11142	3123
miR-126-3p	6501	7165	1882	3270	7897	3876	1728	19311	1656	5978	1432	1423	3316	4407	1850
miR-1260a	593	821	115	389	899	371	91	2141	50	611	63	33	290	549	81
miR-1260b	14	11	8	12	12	8	9	17	6	15	10	7	16	12	11
miR-1261	13	4	7	16	9	10	9	8	7	11	9	14	12	9	6
miR-1262	10	10	10	15	8	13	9	11	9	15	10	14	13	13	20
miR-1263	4	4	2	6	2	2	6	4	4	4	8	4	6	4	4
miR-1264	16	7	7	24	10	9	9	16	17	12	6	8	17	9	11
miR-1265	19	9	12	15	18	14	16	20	13	15	13	20	25	12	15
miR-1266	14	12	9	16	13	11	5	18	17	9	16	15	19	10	8
miR-1267	9	9	6	15	12	8	10	13	12	7	12	13	16	8	11
miR-1268a	24	21	23	37	19	13	18	25	22	29	19	23	25	24	16
miR-1268b	10	12	9	6	7	13	13	17	15	14	6	9	13	12	17
miR-1269a	4	4	1	9	3	7	7	9	5	7	6	6	11	10	4
miR-1269b	15	18	5	22	13	10	8	12	7	13	8	15	12	6	12
miR-127-3p	260	179	27	313	214	299	19	373	513	271	416	580	293	223	29
miR-127-5p	16	19	9	20	26	28	15	25	18	26	31	24	33	19	23
miR-1270	17	16	15	25	15	7	22	13	17	13	14	19	14	13	15
miR-1271-5p	16	14	10	26	23	13	16	16	12	15	17	22	10	18	14
miR-1272	11	13	7	14	10	13	17	13	8	11	14	14	20	18	11
miR-1273a	13	9	4	11	18	10	9	13	14	11	12	14	11	14	10
miR-1273c	8	3	6	12	8	10	7	4	5	10	7	8	6	7	6
miR-1273d	10	7	5	14	11	7	11	9	8	12	13	13	4	9	7
miR-1273e	9	9	11	19	11	11	9	15	12	10	17	8	10	7	7
miR-1273f	16	9	7	13	11	17	13	6	12	12	12	7	9	5	8
miR-1273g-5p	8	9	11	14	12	11	11	13	9	15	16	12	18	12	14
miR-1275	21	13	15	22	17	19	16	20	20	28	24	13	26	11	21
miR-1276	14	15	17	22	13	12	15	18	36	18	14	14	22	7	10
miR-1277-3p	11	19	16	20	17	15	21	14	18	16	24	23	21	18	21
miR-1278	10	11	8	21	12	9	6	14	9	8	3	11	13	5	13
miR-1279	22	25	19	25	31	14	23	39	20	22	17	18	15	21	10
miR-128	291	20	14	502	19	534	22	46	824	330	812	738	356	221	15
miR-1280	8	10	7	6	9	2	9	12	9	15	12	15	7	16	12
miR-1281	26	20	12	27	24	26	16	25	19	14	21	15	24	20	21
miR-1282	12	7	13	12	16	9	12	13	8	11	11	17	16	13	7
miR-1283	529	1132	1	64	1398	1	1	3455	1	384	1	1	1	1	1
miR-1284	16	7	7	26	11	13	13	15	17	16	15	17	7	17	19
miR-1285-3p	9	9	7	8	10	12	7	12	12	10	7	7	8	6	9
miR-1286	15	13	22	33	19	22	28	25	21	32	25	32	41	17	29
miR-1287	13	12	18	18	16	18	22	23	18	17	22	27	30	18	22
miR-1288	15	6	11	21	7	17	11	14	21	19	17	15	21	8	11
miR-1289	8	14	8	16	3	11	16	13	4	12	19	10	10	10	12
miR-129-2-3p	397	23	25	792	9	856	20	22	1082	462	1325	1629	854	405	20
miR-129-5p	113	13	21	209	23	185	19	18	443	121	347	417	172	108	14
miR-1290	36	36	12	36	39	27	19	87	32	30	27	26	37	24	24
miR-1291	7	13	6	14	23	12	12	10	15	10	9	15	17	14	13
miR-1292	13	7	11	9	10	7	12	8	12	6	2	16	9	9	12
miR-1293	13	1	6	9	8	8	6	7	8	4	5	6	12	5	7
miR-1294	12	11	11	12	9	15	8	16	5	16	12	15	15	8	10
miR-1295a	7	9	7	14	10	10	16	4	6	12	14	17	10	7	10
miR-1296	19	9	6	23	10	38	4	9	38	15	24	26	16	13	9
miR-1297	15	11	15	11	8	25	10	11	19	20	18	22	8	14	13
miR-1298	17	17	7	23	19	20	14	18	22	16	17	29	11	21	18
miR-1299	9	8	9	11	10	12	9	9	6	10	10	11	13	7	9
miR-1301	8	9	5	16	9	15	9	6	19	12	25	24	16	10	14
miR-1302	8	7	8	15	14	12	6	16	10	12	10	7	9	10	12
miR-1303	12	4	4	15	14	10	6	10	14	11	15	15	16	12	8
miR-1304-5p	4	2	10	14	13	6	12	15	10	17	7	9	11	7	6
miR-1305	13	4	8	28	10	7	11	17	7	14	11	11	13	3	10
miR-1306-3p	11	7	6	6	10	8	16	8	7	12	6	10	11	7	8
miR-1307-3p	13	11	12	11	14	25	10	15	15	14	16	18	18	18	16
miR-130a-3p	865	1386	167	533	1261	590	118	3455	180	1231	369	467	801	1111	171
miR-130b-3p	76	66	38	56	96	55	37	181	55	71	27	48	56	70	38
miR-132-3p	245	52	27	413	56	366	32	88	615	302	806	1024	531	322	35
miR-1321	8	11	7	20	15	14	9	12	20	15	10	15	14	14	15
miR-1322	18	10	18	31	17	23	16	11	20	22	16	26	22	14	15
miR-1323	7287	11261	17	2966	11950	3284	17	26126	20	7334	223	37	2597	5368	17
miR-1324	18	13	16	25	13	9	14	11	11	16	13	19	14	13	14
miR-133a	34	29	12	35	35	23	9	55	36	38	39	43	38	34	8
miR-133b	21	21	22	42	36	21	28	37	35	31	28	37	32	24	33
miR-134	15	12	14	27	17	16	21	34	25	18	18	21	24	25	11
miR-135a-5p	52	20	9	90	20	87	10	33	103	96	206	221	100	81	14
miR-135b-5p	505	640	16	649	906	631	23	1450	804	966	1124	1389	895	836	23
miR-136-5p	681	705	24	392	875	439	32	1818	424	493	246	303	305	428	25
miR-137	87	23	25	128	25	138	25	29	255	81	188	201	104	83	31
miR-138-5p	20	17	12	25	13	16	12	16	31	16	19	13	16	15	12
miR-139-3p	65	60	22	74	36	56	14	127	43	63	53	86	55	46	22
miR-139-5p	72	92	31	84	77	58	28	212	53	110	52	60	72	73	31
miR-140-3p	54	46	35	53	48	50	34	66	69	49	49	86	51	54	28
miR-140-5p	195	176	70	219	200	195	76	404	270	161	226	208	167	167	76
miR-141-3p	544	709	23	212	875	244	31	1757	30	416	39	34	208	348	34
miR-142-3p	1451	1804	740	933	2105	930	693	4348	261	1696	349	427	998	1564	892
miR-142-5p	12	9	15	27	18	10	13	14	12	21	12	23	20	9	19
miR-143-3p	2242	3211	103	973	3309	1093	28	9278	248	2189	98	81	774	1510	24
miR-144-3p	954	1514	320	647	1534	533	248	2948	140	1136	458	516	974	1277	319
miR-145-5p	2691	3514	750	1692	2990	1958	510	8692	588	3277	954	870	1617	2503	690
miR-1468	8	8	9	10	12	7	10	9	8	8	9	11	9	12	12
miR-1469	8	10	9	8	10	4	8	9	9	8	8	8	8	9	4
miR-146a-5p	25	26	28	34	27	24	19	53	15	48	21	26	32	19	35
miR-146b-3p	21	11	13	19	13	15	10	19	23	12	13	17	18	16	13
miR-146b-5p	32	14	34	31	21	28	42	36	20	37	23	28	32	29	42
miR-1470	14	14	7	24	18	13	16	13	15	9	16	14	19	6	10
miR-1471	13	13	6	22	9	7	12	22	16	9	12	16	18	6	13
miR-147a	5	7	8	11	5	6	7	6	13	11	10	9	16	16	3
miR-147b	26	15	24	20	22	29	14	15	20	18	19	23	25	19	20
miR-148a-3p	1036	506	2882	878	501	1005	2137	1439	38	1227	92	78	958	1090	2607
miR-148b-3p	485	658	201	556	767	495	183	1502	358	792	615	795	719	721	254
miR-149-5p	130	67	47	186	47	200	40	101	194	149	289	325	201	122	43
miR-150-5p	188	143	123	181	195	179	128	379	196	225	243	270	268	197	139
miR-151a-3p	177	109	91	191	133	154	69	229	248	140	137	181	150	127	158
miR-151a-5p	75	53	29	74	51	77	37	89	103	53	57	88	61	57	39
miR-151b	18	12	9	19	11	15	24	16	14	13	12	18	11	7	11
miR-152	75	88	45	58	93	70	47	218	30	128	40	43	82	84	53
miR-153	34	16	14	51	23	50	27	23	87	48	27	45	45	38	27
miR-1537	15	11	6	13	7	12	4	15	8	12	15	3	16	9	12
miR-1538	9	9	6	7	8	7	6	7	11	8	11	6	12	10	10
miR-1539	13	11	4	21	11	12	13	17	18	16	22	16	15	12	11
miR-154-5p	98	119	15	104	131	94	23	290	100	94	99	124	91	103	12
miR-155-5p	1	1	1	1	6	37	1	29	96	17	1	1	1	1	1
miR-15a-5p	647	731	313	637	895	663	251	1802	483	959	819	950	950	952	421
miR-15b-5p	516	759	263	433	670	514	196	1943	216	861	426	504	653	763	286
miR-16-5p	975	1166	308	814	1188	957	253	3427	598	1709	1078	1047	913	1160	379
miR-181a-5p	2292	1992	69	2525	2300	2402	94	4182	3580	2308	3419	4556	2582	2027	82
miR-181b-5p_miR-181d	168	64	17	219	51	269	9	160	329	180	389	455	262	123	10
miR-181c-5p	92	63	13	103	64	100	15	129	167	83	151	195	110	84	11
miR-182-5p	19	20	11	15	13	21	12	28	16	19	11	16	22	16	10
miR-1825	17	8	9	18	7	9	16	9	13	11	17	13	14	10	9
miR-1827	15	14	16	11	15	13	20	11	13	20	13	12	25	17	19
miR-183-5p	15	25	10	18	29	15	13	62	20	20	17	17	23	24	7
miR-184	10	10	5	15	5	13	13	12	8	9	15	10	10	17	9
miR-185-5p	149	138	45	113	131	115	38	326	111	114	103	122	84	114	20
miR-186-5p	135	100	54	100	93	83	49	265	112	97	68	82	57	65	45
miR-187-3p	8	10	6	15	7	6	12	12	7	12	11	12	16	8	15
miR-188-3p	23	12	13	30	13	18	19	22	14	22	15	29	21	14	20
miR-188-5p	25	26	25	25	28	41	38	34	27	38	34	51	43	41	29
miR-18a-5p	24	26	20	29	24	17	18	36	14	23	10	25	22	15	23
miR-18b-5p	11	10	12	15	16	11	9	17	13	14	12	11	20	4	13
miR-1908	18	20	9	27	14	20	17	13	24	18	17	19	20	14	7
miR-1909-3p	11	20	16	23	22	22	21	17	20	19	18	23	23	21	22
miR-190a	23	18	10	30	23	22	14	40	21	32	39	60	38	26	16
miR-190b	6	6	10	10	10	3	9	14	11	7	10	13	12	7	9
miR-191-5p	652	845	346	739	1051	661	313	1930	437	943	777	1120	942	945	368
miR-1910	3	3	4	3	3	3	4	4	3	3	4	3	4	3	6
miR-1911-5p	16	14	12	31	19	27	16	14	23	30	25	23	29	24	20
miR-1912	13	6	6	10	14	13	8	6	7	8	7	11	7	11	7
miR-1913	13	19	4	21	12	11	9	20	17	16	14	13	10	17	8
miR-1914-5p	8	12	10	15	13	21	12	17	11	18	10	13	17	10	17
miR-1915-3p	12	7	7	9	8	6	6	17	8	10	10	15	4	3	7
miR-192-5p	136	57	377	148	65	145	230	84	66	150	91	72	126	143	299
miR-193a-3p	24	15	12	24	19	16	15	21	20	20	18	23	23	15	19
miR-193a-5p	95	61	94	68	73	93	65	105	74	79	51	55	74	50	85
miR-193b-3p	50	55	24	42	67	41	36	205	23	46	21	22	28	29	20
miR-194-5p	325	47	1323	350	54	343	932	117	37	617	93	95	514	572	1548
miR-195-5p	109	33	63	179	53	162	61	72	199	142	196	249	178	116	74
miR-196a-5p	16	19	7	37	21	15	19	36	16	22	19	13	15	14	19
miR-196b-5p	79	95	10	44	109	44	21	229	19	57	17	14	42	62	15
miR-197-3p	33	18	18	79	26	89	27	33	54	85	200	210	148	85	46
miR-1972	16	19	9	27	14	10	12	18	21	15	19	14	12	12	10
miR-1973	15	10	15	24	8	32	16	11	15	19	14	18	13	13	13
miR-1976	7	5	2	4	6	1	9	5	3	6	5	8	7	2	2
miR-198	14	14	14	20	23	16	19	12	11	14	24	14	18	17	14
miR-199a-3p_miR-199b-3p	1590	2499	607	840	2666	753	557	5302	41	1668	119	102	1032	1754	660
miR-199a-5p	1023	1363	342	454	1551	531	301	3341	50	971	82	48	519	938	315
miR-199b-5p	202	406	17	122	456	126	19	955	13	332	27	10	182	291	27
miR-19a-3p	179	181	154	114	166	134	123	444	67	187	69	93	163	152	110
miR-19b-3p	528	542	561	438	513	445	370	1390	161	579	205	242	389	512	444
miR-200a-3p	38	23	44	36	19	36	57	27	22	36	24	22	40	22	37
miR-200b-3p	90	40	137	81	54	71	165	89	25	90	27	44	81	90	199
miR-200c-3p	1830	2719	15	762	3211	861	28	6021	15	1984	72	25	984	1766	15
miR-202-3p	13	5	10	13	6	7	9	13	10	10	15	12	10	13	8
miR-203	155	197	33	62	213	93	31	509	23	132	27	28	59	127	31
miR-204-5p	719	70	50	1405	99	1469	40	169	2038	972	2742	3606	1743	915	50
miR-205-5p	348	565	16	180	524	209	12	1422	15	514	33	21	212	406	15
miR-2052	9	3	8	11	8	9	2	9	7	16	12	7	10	8	5
miR-2053	19	18	20	35	30	18	23	16	18	19	23	31	17	20	22
miR-2054	13	16	11	25	27	8	24	23	19	30	18	30	21	14	12
miR-206	42	18	9	61	10	72	7	14	109	34	68	88	46	24	21
miR-208a	10	19	9	15	16	10	9	11	14	13	11	14	15	7	10
miR-208b	13	9	13	21	14	12	14	21	20	17	19	20	23	15	10
miR-20a-5p_miR-20b-5p	596	513	417	406	567	446	362	1352	231	622	179	186	308	450	364
miR-21-5p	4027	4549	908	1626	5011	2047	671	15097	125	3287	1	1	941	1935	521
miR-210	34	28	15	23	25	26	16	52	31	22	22	29	28	18	26
miR-211-5p	19	18	10	25	16	21	16	26	20	14	27	17	20	10	20
miR-2110	21	8	21	30	15	15	20	17	20	23	24	14	25	21	15
miR-2113	5	11	14	12	8	5	8	3	9	13	9	10	12	11	11
miR-2114-5p	10	14	7	15	13	12	12	7	7	7	15	11	12	7	10
miR-2115-5p	5	5	4	10	6	5	10	6	5	10	11	9	12	4	6
miR-2116-5p	41	27	20	25	25	20	14	46	45	29	28	24	17	25	17
miR-2117	43	27	35	43	40	43	34	58	59	41	46	44	49	35	32
miR-212-3p	18	19	14	23	26	28	22	26	19	32	28	27	19	24	19
miR-214-3p	37	42	37	34	32	45	46	77	22	64	22	23	36	46	43
miR-215	27	18	29	30	26	25	16	25	20	35	19	34	27	18	26
miR-216a	44	35	28	75	45	48	37	44	41	65	75	52	53	40	50
miR-216b	35	16	22	39	27	21	18	18	31	26	29	22	35	27	24
miR-217	33	27	27	32	26	34	30	32	14	43	29	32	43	21	28
miR-218-5p	758	219	38	1156	252	1121	21	459	1974	734	1710	2395	1153	638	30
miR-219-1-3p	24	13	13	20	17	18	11	24	20	18	15	22	15	16	22
miR-219-2-3p	347	11	12	713	12	615	18	13	1250	396	1161	1624	776	361	21
miR-219-5p	125	25	23	287	25	265	21	24	364	164	353	415	224	116	19
miR-22-3p	841	644	472	542	675	529	391	1963	427	737	220	263	390	468	364
miR-221-3p	329	460	23	237	328	272	17	1092	96	405	242	250	249	344	13
miR-222-3p	890	1121	73	512	1351	483	87	2464	373	732	282	359	496	686	89
miR-223-3p	800	916	518	522	1183	540	560	2334	185	802	232	257	595	792	520
miR-224-5p	11	13	13	18	16	12	16	23	18	17	17	15	23	16	20
miR-2276	16	14	14	22	18	14	14	20	24	17	15	19	14	16	18
miR-2277-3p	15	15	14	24	17	25	21	23	11	38	19	18	27	22	18
miR-2277-5p	8	10	10	6	9	13	8	12	7	8	7	11	8	11	15
miR-2278	15	13	12	21	18	17	13	11	14	16	19	11	15	18	16
miR-23a-3p	7315	12168	662	3901	13767	3678	551	27508	395	7700	786	756	4293	7688	649
miR-23b-3p	1750	2109	1020	1524	2169	1534	742	5308	690	2389	1378	1628	1877	2120	949
miR-23c	18	18	12	25	16	8	17	21	19	20	17	12	23	11	12
miR-24-3p	997	1723	173	597	1524	713	135	4816	126	1404	242	248	688	1245	149
miR-25-3p	431	418	255	425	391	367	253	836	329	567	449	491	472	502	321
miR-2682-5p	44	28	45	52	29	43	39	31	16	57	41	33	50	38	57
miR-26a-5p	1123	701	388	1017	615	1268	241	1613	1958	898	1115	1148	760	663	338
miR-26b-5p	1301	1315	297	763	1515	868	303	3697	636	1263	476	558	765	921	369
miR-27a-3p	42	62	25	33	58	49	29	166	25	64	25	26	51	62	20
miR-27b-3p	1201	1520	983	1090	1404	1171	613	3871	492	2008	1110	1151	1312	1777	924
miR-28-3p	77	60	51	54	65	49	54	129	45	55	36	47	43	44	44
miR-28-5p	177	209	104	128	212	128	110	418	66	167	71	75	115	151	126
miR-296-3p	8	4	7	12	15	10	16	10	10	6	11	6	9	13	7
miR-296-5p	42	43	28	44	31	36	27	66	33	53	33	64	46	58	21
miR-297	20	15	15	37	31	25	25	23	19	24	29	19	31	27	17
miR-298	8	7	8	8	4	8	12	4	5	7	8	5	8	3	8
miR-299-3p	30	23	13	29	33	30	20	62	54	36	23	28	34	22	19
miR-299-5p	106	127	16	146	125	146	13	278	101	164	200	253	202	192	23
miR-29a-3p	1037	952	228	1098	1037	892	240	2639	1117	837	722	1056	679	673	200
miR-29b-3p	4025	3431	572	4021	3728	4951	553	9401	4377	4337	4567	5251	3902	3120	604
miR-29c-3p	580	375	174	823	386	834	171	1040	808	685	1094	1335	839	572	165
miR-300	16	6	11	21	16	15	17	11	10	10	13	22	21	10	15
miR-301a-3p	40	27	20	42	62	51	23	74	63	46	61	88	73	52	29
miR-301b	31	27	14	26	17	18	14	35	21	25	30	24	27	20	23
miR-302a-3p	17	16	16	20	11	10	13	30	17	20	13	11	21	18	12
miR-302b-3p	23	24	15	33	20	28	31	21	27	30	32	40	26	18	20
miR-302c-3p	9	16	8	21	12	11	11	11	17	17	26	24	17	6	8
miR-302d-3p	155	125	97	200	151	139	160	124	169	160	165	165	176	151	160
miR-302e	11	6	20	15	13	14	20	11	16	21	21	21	19	15	15
miR-302f	21	14	17	20	13	27	26	22	21	22	13	28	28	17	10
miR-30a-5p	1944	2375	336	1092	2735	1085	273	5800	722	1493	488	546	885	1278	236
miR-30b-5p	562	828	285	520	576	542	152	2440	190	984	350	297	530	709	270
miR-30c-5p	238	250	195	271	225	305	114	782	143	399	349	340	354	333	143
miR-30d-5p	2122	2961	395	1264	3399	1090	342	6636	496	1847	454	553	1045	1732	276
miR-30e-5p	493	411	239	327	424	387	182	1005	504	360	237	262	293	302	146
miR-31-5p	25	25	13	32	24	38	23	28	41	26	44	49	35	18	27
miR-3123	5	6	6	10	8	8	7	12	12	10	12	13	15	8	9
miR-3127-5p	10	10	7	17	6	8	6	14	8	5	6	11	5	9	9
miR-3131	16	5	7	17	16	11	9	7	9	12	16	12	19	13	14
miR-3136-5p	14	10	15	12	14	17	8	12	22	20	20	18	13	11	11
miR-3141	10	7	9	14	9	12	12	9	7	7	13	10	15	12	13
miR-3144-5p	5	9	7	7	7	9	6	10	10	9	11	10	4	3	5
miR-3147	25	20	14	27	21	16	21	56	14	15	12	6	13	12	7
miR-3151	18	6	8	22	13	16	10	11	16	17	20	22	29	15	13
miR-3154	8	3	5	10	5	6	4	8	7	6	4	5	3	6	8
miR-3161	18	8	7	24	9	22	10	21	28	20	14	17	22	5	20
miR-3164	12	12	8	16	8	9	14	13	16	19	14	24	13	13	14
miR-3168	21	10	13	30	15	10	16	6	11	11	15	20	16	21	14
miR-3175	11	4	10	22	11	16	10	17	14	16	10	27	13	8	9
miR-3178	7	10	12	14	12	8	12	18	10	10	14	14	13	8	11
miR-3180	12	9	7	19	13	17	20	11	12	6	11	10	24	12	13
miR-3180-3p	13	5	8	15	4	10	8	13	9	20	13	19	12	12	12
miR-3180-5p	17	9	6	13	12	17	12	17	5	11	13	10	15	8	5
miR-3182	20	13	16	16	15	17	19	11	18	20	17	27	16	18	20
miR-3184-5p	18	18	19	23	21	19	10	15	16	17	25	17	19	17	16
miR-3185	12	9	7	20	17	7	15	17	8	14	13	13	13	12	13
miR-3187-3p	14	6	7	14	11	10	6	20	11	20	11	9	17	12	5
miR-3190-5p	16	7	8	21	27	13	17	15	13	19	12	30	18	22	17
miR-3192	13	10	10	23	13	9	12	19	12	11	14	16	15	17	9
miR-3195	24	14	17	20	14	12	14	28	31	16	10	21	21	17	10
miR-3196	18	23	12	31	20	20	16	34	20	15	22	23	25	15	19
miR-32-5p	117	127	33	82	138	79	40	291	52	111	70	82	109	115	50
miR-3200-3p	20	12	7	28	15	21	18	15	25	17	30	36	26	21	12
miR-320a	23	20	13	32	21	29	14	25	47	19	18	18	12	17	16
miR-320b	15	12	11	17	17	17	12	20	18	12	18	16	10	15	8
miR-320c	16	12	8	19	12	14	14	14	10	13	17	12	11	16	14
miR-320d	10	7	14	12	15	11	9	13	11	11	18	15	14	11	11
miR-320e	98	49	15	95	60	96	27	131	184	64	79	85	71	61	19
miR-323a-3p	174	81	15	253	87	276	5	197	450	171	317	398	204	136	13
miR-323a-5p	26	11	19	20	16	16	16	17	13	21	10	24	22	15	34
miR-323b-3p	17	14	13	24	17	13	14	16	14	15	11	16	20	13	9
miR-323b-5p	11	4	7	7	13	7	15	6	13	6	13	7	13	12	23
miR-324-3p	10	14	8	16	13	8	13	18	20	18	15	7	15	9	9
miR-324-5p	154	143	28	181	159	179	26	432	146	193	303	313	206	210	30
miR-325	20	12	6	23	18	14	12	14	12	10	20	15	20	19	13
miR-326	13	5	4	13	6	4	1	6	11	8	7	11	4	10	6
miR-328	28	11	16	38	17	37	19	16	55	20	46	52	40	13	8
miR-329	24	23	14	38	25	36	17	28	35	38	40	37	21	21	17
miR-330-3p	30	32	15	51	31	49	20	26	76	47	81	95	54	46	18
miR-330-5p	34	19	11	39	22	27	17	33	35	26	26	30	31	18	15
miR-331-3p	72	45	26	92	41	94	33	94	112	85	141	177	99	90	31
miR-331-5p	11	18	14	17	22	20	10	25	11	13	15	22	18	15	12
miR-335-5p	217	312	20	114	333	134	24	808	62	255	50	34	90	155	20
miR-337-3p	124	216	27	86	209	100	39	485	41	163	43	38	106	137	37
miR-337-5p	106	151	16	85	170	62	22	353	46	117	37	53	68	112	24
miR-338-3p	549	17	41	1024	31	999	18	49	1549	624	1935	2564	1170	581	84
miR-338-5p	15	11	15	24	14	21	10	10	9	17	20	17	16	13	12
miR-339-3p	16	27	12	29	21	20	17	18	23	22	21	23	18	15	15
miR-339-5p	13	14	4	13	19	9	12	13	10	9	8	14	8	16	8
miR-33a-5p	49	34	22	77	27	66	27	50	99	61	94	95	57	49	26
